platform,komentar,timestamp,komentar_clean
YouTube,"1. Auditornya siapa? 2. Kerugian negara yang ditujukan ke Abang ini jadinya kemana? Ke tangan lain kah? 3. Selalu tersorot tapi ga ada perubahan, overload-nya rutan di Negara ini. 4. Bisa saja ada orang lain yang seperti si Abang tetapi ga ada perlawanan, kasihan sih.",2026-04-18 12:13:34,auditor siapa rugi negara tuju abang jadi ke tangan kah selalu sorot ga ubah overloadnya rutan negara bisa orang yang si abang ga ada lawan kasihan sih
YouTube,Wallahi... Kasusmu Insyaa Allah bisa menguatkan semua orang yg sedang mengalami ujian terberat yang tidak pernah mereka alami sebelumnya!,2026-04-18 12:13:34,wallahi kasus insyaa allah kuat semua orang yg sedang alami uji berat tidak pernah alami belum
YouTube,"saya sebagai pekerja creative kbetulan juga sbg fotografer dan videografer wedding emang kurang enak kalo dapat job dari pemerintah wkwk ribet trus resiko lagi, mending gas foto wedding dan portrait saja,,",2026-04-18 12:13:34,bagai kerja creative kbetulan sbg fotografer videografer wedding emang kurang enak kalo job perintah wkwk ribet trus resiko mending gas foto wedding portrait
YouTube,"hebat banget bang Amsal, sabar dan selalu mengandalkan Tuhan",2026-04-18 12:13:34,hebat banget bang amsal sabar selalu andal tuhan
YouTube,Akhirnyaaa upload jugaaa,2026-04-18 12:13:34,akhirnyaaa upload jugaaa
YouTube,Jaksa jaksa biadab Apa mereka ga punya hati nurani Apa mereka tidak punya hati Apa mereka masih bisa tidur nyenyak setelah menghancurkan hidup orang lainnya Semua jaksa2 yang terlibat seharusnya di pecat dan di proses hukum,2026-04-18 12:13:34,jaksa jaksa biadab apa ga punya hati nurani apa tidak punya hati apa masih tidur nyenyak hancur hidup orang lain semua jaksa libat di pecat di proses hukum
YouTube,"Tuntut balik bg inspektoratnya, gada otaknya.",2026-04-18 12:13:34,tuntut balik bg inspektorat gada otak
YouTube,Saya lihat kasus ini viral setelah lihat di bang Ferry Irwandi yang bilang kasus ini harus dikawal saking kesalnya dengan kedunguan yang tampil di ruang publik,2026-04-18 12:13:34,lihat kasus viral lihat bang ferry irwandi bilang kasus harus kawal saking kesal dungu tampil ruang publik
YouTube,Org jujur pasti bnyk musuh,2026-04-18 12:13:34,org jujur bnyk musuh
YouTube,"Gak kerasa nanggis terima kasih bang amsal saya melihat ketulusan ketegaran kebenaran dan keberanian disetiap kata yg abang lontarkan , saya masih gak hbs pikir sama permasalahan yg dipaksakan tapi semua itu ada hikmahnya bang dr konten kreator di daerah abang menjadi terkenal di indonesia krn 131 hari abang ddlm "" sel yg salah "" itu ditukar dengan berkat aamiin . Sehat selalu buat abang dan keluarga kiranya ibu abang hrs berbangga abang tidak mengambil uang negara dengan menghargai ide dan editing  project yg memang hrs dihargai mahal itu ide dan edit nya . Hatimu baik bang terima kasih semua masyarakat indonesia hrs bantu yg baik dan benar hrs viral makasih bang densu ",2026-04-18 12:13:34,gak rasa nanggis terima kasih bang amsal lihat tulus ketegar benar berani tiap kata yg abang lontar masih gak hbs pikir sama masalah yg paksa semua ada hikmah bang dr konten kreator daerah abang jadi kenal indonesia krn hari abang ddlm sel yg salah tukar berkat aamiin sehat selalu buat abang keluarga kira ibu abang hrs bangga abang ambil uang negara harga ide editing project yg memang hrs harga mahal ide edit nya hati baik bang terima kasih semua masyarakat indonesia hrs bantu yg baik benar hrs viral makasih bang densu
YouTube,Sangat jelas Mens Rea nya si oknum Jaksa,2026-04-18 12:13:34,sangat jelas mens rea nya si oknum jaksa
YouTube,Asalamualaikum bang densu tolong dong up anak SD umur 9 tahun dari Bojonegoro anak jenius ilmu diatas2 rata2 umur seusinya tolong diup bang densu,2026-04-18 12:13:34,asalamualaikum bang densu dong up anak sd umur tahun bojonegoro anak jenius ilmu atas rata umur seusinya diup bang densu
YouTube,Mojokerto Jawa Timur hadir bang densu,2026-04-18 12:13:34,mojokerto jawa timur hadir bang densu
YouTube,Sdr Amsal ..seperti Nabi Amsal..yg diberikan Hikmat..tetapi semua ada indah pada waktunya yg diberikan Tuhan kpd Bang Amsal Sitepu ..Tuhan memberkati Bang Amsal...dan Tuhan mengutuki para Jaksa.,2026-04-18 12:13:34,sdr amsal nabi amsalyg beri hikmattetapi semua indah waktu yg beri tuhan kpd bang amsal sitepu tuhan kati bang amsaldan tuhan kutuk jaksa
YouTube,"Sebenarnya KASUS INI, AKIBAT REAKTIFNYA PIHAK KEJAKSAAN NEGERI KARO. BERDASARKAN MENONTON RDPU, terlihat mereka DUGAAN SAYA “SANGAT MELAWAN” (Dari Reaksi Bang Hinca, Sbg Pelaku Lapangan)",2026-04-18 12:13:34,benar kasus akibat reaktif pihak jaksa negeri karo dasar tonton rdpu lihat duga sangat lawan reaksi bang hinca sbg laku lapang
YouTube,Keren! Narasumbernya pintar! Public speakingnya bagus teratur jadi kita yang nonton paham. God bless you and your family!,2026-04-18 12:13:35,keren narasumber pintar public speakingnya bagus atur jadi yang nonton paham god bless you and your family
YouTube,"Bisa jadi judul Film""131Hari""_",2026-04-18 12:13:35,jadi judul filmhari
YouTube,"bayangin jaman dulu gk ada internet, berapa banyak yg gk tersorot dan tidak mendapatkan keadilan",2026-04-18 12:13:35,bayangin jaman dulu gk internet berapa banyak yg gk sorot tidak dapat adil
YouTube,"Salut Abang ni memang orang Baik... Berakhir untuk kebaikan semua... walaupun sudah berkorban, materi, waktu, pikiran dll... ",2026-04-18 12:13:35,salut abang ni memang orang baik akhir baik semua walaupun korban materi waktu pikir
YouTube,selamat datang di indonesia.. inilah  potret hukum di indonesia,2026-04-18 12:13:35,selamat datang indonesia ini potret hukum indonesia
YouTube,JAKSA JAHAT KORUP,2026-04-18 12:13:35,jaksa jahat korup
YouTube,kalo diluar negeri orang yg tidak bersalah dimasukkan tahanan bisa dapat ganti rugi jutaan dollar,2026-04-18 12:13:35,kalo luar negeri orang yg salah masuk tahan dapat ganti rugi juta dollar
YouTube,God Bless pak Amsal..,2026-04-18 12:13:35,god bless pak amsal
YouTube,"Ambil hikmat nya aja bg, nama makin terkenal, karir makin oke, cuan makin datang.",2026-04-18 12:13:35,ambil hikmat nya aja bg nama makin kenal karir makin oke cuan makin datang
YouTube,Tuhan Yesus baik,2026-04-18 12:13:35,tuhan yesus baik
YouTube,Sejak kasus NM ..sekarang aq udah mulai hafal cara kerja jaksa ,2026-04-18 12:13:35,sejak kasus nm sekarang aq udah mulai hafal cara kerja jaksa
YouTube,Dalam hal hal seperti ini channel densu jauh lebih maju daripada channel Deddy Corbuzier,2026-04-18 12:13:35,hal seperti channel densu jauh lebih maju channel deddy corbuzier
YouTube,Bang coba hadirkan orang Gereja Aek Nabara yang kasus 28 milliar itu,2026-04-18 12:13:35,bang coba hadir orang gereja aek nabara kasus milliar
YouTube,Bagaimana jika bang Amsal jadi presiden ekonomi kreatif? Buat Kalian para pekerja kreatif setuju tidak? Teruntuk bang Amsal sukses selalu.,2026-04-18 12:13:35,bagaimana bang amsal jadi presiden ekonomi kreatif buat kalian kerja kreatif tuju untuk bang amsal sukses selalu
YouTube,Beruntung bang Amsal kasusnya bisa viral. Banyak orang lain dipenjara sana korban kriminalisasi. Semoga bang amsal bisa menjadi inspirasi dan berjuang demi keadilan,2026-04-18 12:13:35,untung bang amsal kasus viral banyak orang penjara sana korban kriminalisasi moga bang amsal jadi inspirasi juang adil
YouTube,Bongkar Modus Mafia Kasus Jaksa nakaal...,2026-04-18 12:13:35,bongkar modus mafia kasus jaksa nakaal
YouTube,Konoha lucunya keterlaluan kalau tidak dilawan ,2026-04-18 12:13:35,konoha lucu terlalu kalau lawan
YouTube,"Sy udah bersumpah,anak cucu sy haramkan untuk menjadi/kerja di instansi kepolisian dan kejaksaan,,Krn dua penegak hukum ini sama"" kompak/sinkron untuk mempermainkan hukum benar jdi salah dan salah bisa di benarkan mereka.",2026-04-18 12:13:35,sy udah bersumpahanak cucu sy haram menjadikerja instansi polisi kejaksaankrn tegak hukum sama kompaksinkron main hukum benar jdi salah salah di benar
YouTube,"Bang amsal, logat Medan pembawaan Jawa. Batak yang soft spoken banget.    Semoga makin sukses kedepan nya bang amsal",2026-04-18 12:13:35,bang amsal logat medan bawa jawa batak soft spoken banget moga makin sukses depan nya bang amsal
YouTube,Entah mengapa setiap bang densu keluarin kata ( ih' !! ) senyumku pulas. Maaf bang densu ,2026-04-18 12:13:35,entah tiap bang densu keluarin kata ih senyum pulas maaf bang densu
YouTube,Kehancuran hukum sudah rahasia umum di konoha ini ,2026-04-18 12:13:35,hancur hukum rahasia umum konoha
YouTube,"Mantap bg Amsal. Benar2 ortu abg tidak salah menamai nama abg Amsal, berhikmat. Terimakasih jg sudah mengedukasi netizen terkait marga jgn dijadikan bahan bully. Sukses selalu buat bg Amsal dan keluarga ",2026-04-18 12:13:35,mantap bg amsal benar ortu abg salah nama nama abg amsal hikmat terimakasih jg edukasi netizen kait marga jgn jadi bahan bully sukses selalu buat bg amsal keluarga
YouTube,"Kalo dengar cerita dari bang Amsal, saya jadi Geram lihat jaksa yg menuntutnya. Lebih adil memang jaksanya dipecat aja. Rusak harkat dan martabat orang dibuat. Padahal ujungnya Amsal tidak bersalah.",2026-04-18 12:13:35,kalo dengar cerita bang amsal jadi geram lihat jaksa yg tuntut lebih adil memang jaksa pecat aja rusak harkat martabat orang buat padahal ujung amsal salah
YouTube,Abang ini background pendidikannya manajemen pasti mengerti proses manajemen perusahaan dan tender pengadaan proyek,2026-04-18 12:13:35,abang background didik manajemen erti proses manajemen usaha tender ada proyek
YouTube,"Kasus kamu ini bang Amsal KEREN BANGET, sudah bisa dibuat Buku dan FILM tentang Penegakan Hukum di Indonesia yg AMBURADUL, spy ada Perbaikan.",2026-04-18 12:13:35,kasus kamu bang amsal keren banget bisa buat buku film tega hukum indonesia yg amburadul spy baik
YouTube,Pertandingan sudah selesai. 131 hari harus berdampak baik untuk pelaku ekonomi kreatif di negeri ini. Keren...,2026-04-18 12:13:35,tanding selesai hari dampak baik laku ekonomi kreatif negeri keren
YouTube,Abg ini fg ku waktu wedding dia baik. Bagus dn emang jujur,2026-04-18 12:13:35,abg fg ku waktu wedding baik bagus dn emang jujur
YouTube,"inti nya ""mereka"" gak dikasi bronies sama pak amsal, jadi dikasusin ",2026-04-18 12:13:35,inti nya gak kasi bronies sama pak amsal jadi dikasusin
YouTube,"sebagai masyarakat karo yang stay di berastagi,ngerasa akhirnyaa ada juga kasus yg terungkap dri tanah karo ini. karena ga pernah ada apa apa kemajuan di tanah karo ini. pdahal secara apa pun karo ini sangat makmur. semoga ini awal yang baik dari berbenahnya pemerintah di tanah karo ini. kawl terus kasus abang amsal ini. semangat",2026-04-18 12:13:35,masyarakat karo stay berastagingerasa akhirnyaa juga kasus yg ungkap dri tanah karo karena ga pernah apa apa maju tanah karo pdahal apa karo sangat makmur moga awal baik benah perintah tanah karo kawl terus kasus abang amsal semangat
YouTube,Masyarakat semakin tau begitulah cara Oknum Penegak Hukum memaksakan Orang yg menjadi kriminal..,2026-04-18 12:13:35,masyarakat makin tau begitu cara oknum tegak hukum paksa orang yg jadi kriminal
YouTube,No viral no justice,2026-04-18 12:13:35,no viral no justice
YouTube,Melihat video ini saya menangis ingat Pa Amsal bercampur emosi melihat aksi Jaksa itu,2026-04-18 12:13:35,lihat video saya menang ingat pa amsal campur emosi lihat aksi jaksa
YouTube,"Pak amsal pribadi yang baik, sehat selalu pak",2026-04-18 12:13:35,pak amsal pribadi baik sehat selalu pak
YouTube,"Kalau  amsal masih  bersyukur,karena viral, bagaimana  nasib masyarakat  selama bertahun2 yang  di peras, hukum di jual belikan jaksa, orang yang  ga bersalah dan ga punya uang akhirnya  masuk penjara, bejat jaksa2 di daerah mereka  transaksi uang di warung  kopi untuk  kasus2 .",2026-04-18 12:13:35,kalau amsal bersyukurkarena viral bagaimana nasib masyarakat lama tahun peras hukum jual belikan jaksa orang ga salah ga punya uang akhir masuk penjara bejat jaksa daerah transaksi uang di warung kopi kasus
YouTube,"Terimakasih untuk podcast yg luar biasa ini, terimakasih bang Amsal ️",2026-04-18 12:13:35,terimakasih podcast yg luar biasa terimakasih bang amsal
YouTube,No viral no justice ,2026-04-18 12:13:35,no viral no justice
YouTube,"Sifat pribadi kekristenan adalah kasih memaafkan bukan mehakimi,,,dengan demikian imannya diteguhkan dan dikuatkan amin....",2026-04-18 12:13:35,sifat pribadi kristen kasih maaf bukan mehakimidengan iman teguh kuat amin
YouTube,kalau dikaitkan dgn ayat alkitab bang amsal di tahan selama 131 hari dan baca ayat Amsal 1 : 31 merinding gilaa..memang sudah jalannya bang amsal harus melalui ini dan jadi berkat buat semua..God Bless bang Amsal semoga pemerintah memperbaiki aparat² hukum di negara ini agar lebih baik,2026-04-18 12:13:35,kalau kait dgn ayat alkitab bang amsal tahan lama hari baca ayat amsal merinding gilaamemang jalan bang amsal lalu dan jadi berkat buat semuagod bless bang amsal moga perintah baik aparat hukum negara agar lebih baik
YouTube,Ini konten mahal banget liat bang amsal sma bag densu kalian umat yg disayang Tuhan,2026-04-18 12:13:35,konten mahal banget liat bang amsal sma bag densu kalian umat yg sayang tuhan
YouTube,Ayoo bang tuntut semua yg terlibat penyidik inspsktorat terutama kejari karo,2026-04-18 12:13:35,ayoo bang tuntut semua yg libat sidik inspsktorat utama kejar karo
YouTube,"RAKYAT HARUS BIJAK DAN PINTAR  ....Ati"" BUZZER ADA DISEKITAR KITA, semua bisa jd tumbal viral pengalihan issue,mental rakyat di obok"",adu domba tujuan memecah belah",2026-04-18 12:13:35,rakyat bijak pintar ati buzzer sekitar semua jd tumbal viral alih issuemental rakyat obokadu domba tuju pecah belah
YouTube,Kelihatan sekali bang Amsal ini orang baik,2026-04-18 12:13:35,lihat sekali bang amsal orang baik
YouTube,"pelajaran pertama jangan pernah bekerjasama dengan pemerintah baik itu pusat ataupun daerah, banyak orang di pemerintahan itu yang kejar target jadi harus hati""",2026-04-18 12:13:35,ajar pertama jangan pernah bekerjasama perintah baik pusat atau daerah banyak orang perintah yang kejar target jadi hati
YouTube,KPK harus cepat bertindak,2026-04-18 12:13:35,kpk cepat tindak
YouTube,"ini seperti kasus saya dulu tahun 2007, ada aparat yang service laptop, lalu nawarin jadi staf ahli, seminggu kemudian toko saya digerebek dengan alasan tidak ada buku manual bahasa indonesia, endingnya laptop stok toko ditahan dan setelah mediasi beberapa kali, laptop stok tsb hanya dibayar setengah harga",2026-04-18 12:13:35,seperti kasus dulu tahun aparat service laptop lalu nawarin jadi staf ahli minggu kemudian toko gerebek alas ada buku manual bahasa indonesia endingnya laptop stok toko tahan telah mediasi beberapa kali laptop stok tsb bayar tengah harga
YouTube,"Hukum di indonesia kaya main², kalo gak viral gak bebas",2026-04-18 12:13:35,hukum indonesia kaya main kalo gak viral gak bebas
YouTube,Selamat Pak Narsum. Insyaallah next nya semua keluarga besarmu dijauhkan dari fitnah dunia akhirat. Diangkat baik derajat mu.  Begini nya orang demi dunia berani fitnah sesama manusia nya. Astaghfirullah nauzubillahi minzdalik. Terimakasih Bang Densu dan team. GBU,2026-04-18 12:13:35,selamat pak narsum insyaallah next nya semua keluarga besar jauh fitnah dunia akhirat angkat baik derajat mu begini nya orang dunia berani fitnah sama manusia nya astaghfirullah nauzubillah minzdalik terimakasih bang densu team gbu
YouTube,Jaksa dan hakim katanya wakil Tuhan!!? Tapi dikonoho Jaksa dan hakim banyak jadi wakil setan,2026-04-18 12:13:35,jaksa hakim kata wakil tuhan dikonoho jaksa hakim banyak jadi wakil setan
YouTube,Terus jangan berhenti bang Amsal mereka harus dihukum,2026-04-18 12:13:35,terus jangan henti bang amsal harus hukum
YouTube,Menyala Bang Amsal Sitepu,2026-04-18 12:13:35,nyala bang amsal sitepu
YouTube,"Inilah penomena negara Konoha bnyak oknum pejabat pinter, pinter ngadalin rakyatnya ",2026-04-18 12:13:35,ini penomena negara konoha bnyak oknum jabat pinter pinter ngadalin rakyat
YouTube,Semoga setelah kejadian ini bnyk rezekimu bang amsal karna kamu di zolimi sezolim zolimnya,2026-04-18 12:13:35,moga jadi bnyk rezeki bang amsal karna kamu zolimi sezolim zolimnya
YouTube,INI SIH IDENYA KEJATI KEJARI BARU YANG PENGEN DAPET PRESTASI BARU DALAM 1BULAN KERJA,2026-04-18 12:13:35,sih ide kejat kejar baru ken dapet prestasi baru bulan kerja
YouTube,Klo seperti ini dibiarkan bisa terjadi lagi.. yg salah wajib dihukum,2026-04-18 12:13:35,klo ini biar jadi yg salah wajib hukum
YouTube,"Kok nggak rame ini,  kemana para netizen",2026-04-18 12:13:35,kok rame mana netizen
YouTube,Mantap Bang Amsal,2026-04-18 12:13:35,mantap bang amsal
YouTube,"Podcast Pemerintah gak bahas isu pemerintah lg ,untung ada Densu ",2026-04-18 12:13:35,podcast perintah gak bahas isu perintah lg untung densu
YouTube,"Penting sekali sejarah keluarga kita, coba kalau nggak percaya tanyakan kegen z siapa nama mbah buyut kita..",2026-04-18 12:13:35,penting sekali sejarah keluarga coba kalau percaya tanya gen z siapa nama mbah buyut
YouTube,Mantaaaap sekali pertanyaan pa hakim yg ngasih anggaran siap yg ditahan siapa wakkakakaka itu lah pertanyaan saya pun begitu siapa yg korupsi siapa yg dijadikan korban,2026-04-18 12:13:35,mantaaaap sekali tanya pa hakim yg ngasih anggar siap yg tahan siapa wakkakakaka lah tanya pun siapa yg korupsi siapa yg jadi korban
YouTube,Krmungkinnannya cuma 2 klo kerja sama sama pemerintah antara dipenjara sama ga di bayar,2026-04-18 12:13:35,krmungkinnannya cuma klo kerja sama sama perintah penjara sama ga bayar
